system:index,builtup,canopyMn,canopySD,cluster,cropland,grass,latitude,longitude,wetland,.geo
7442,3,84,35,7,43,20,12.743994693906961,102.04102551197134,0,
7443,3,68,16,7,42,10,13.839220688306773,106.01095024713776,0,
7444,0,80,28,7,35,30,11.584089999050466,103.07265078426902,0,
7445,3,84,17,7,27,21,13.439829712986763,107.14174952680365,0,
7446,1,95,9,7,38,15,11.92688711147088,104.07463165219032,0,
7447,3,72,26,7,49,14,13.650035489470978,104.90979537184823,0,
7448,20,65,29,7,55,14,12.478273032864092,107.6861285889879,0,
7449,14,74,21,7,68,11,13.975584948436277,106.93235223407238,0,
7450,0,67,3,7,40,1,13.257112384196637,105.28789627493957,0,
7451,1,88,3,7,38,18,13.150392528443112,106.04706252155988,0,
7452,20,84,8,7,48,46,14.520772494369057,104.53142497417166,0,
7453,3,78,13,7,35,25,12.742108231810308,102.29273345458525,0,
7454,1,95,28,7,31,25,11.440988374290061,103.26075800476634,7,
7455,10,54,10,7,70,31,13.47028260111845,104.33199898109426,0,
7456,14,87,33,7,46,28,11.05507212823186,104.28564591243303,0,
7457,1,68,27,7,42,21,10.688289997725423,103.91023995519409,0,
7458,3,79,15,7,49,7,10.870198842759844,103.77576215715946,0,
7459,3,79,17,7,35,40,13.186774297449995,103.61541287894183,0,
7460,5,71,34,7,53,15,12.23680588449248,106.5661090927316,0,
7461,1,78,12,7,31,18,13.09272068720257,106.27316847857601,0,
7462,7,85,13,7,38,15,12.781723935840025,102.10408724491744,0,
7463,5,76,10,7,25,18,12.395807689781822,106.88411270331447,0,
7464,3,65,12,7,38,23,13.23851725781534,107.37459284845077,0,
7465,0,70,12,7,38,14,13.464084225658018,107.14444447265605,0,
7466,10,63,22,7,50,21,12.26941472930606,104.34170078616289,0,
7467,7,72,19,7,33,18,12.32439162469424,107.18298219834533,0,
7468,3,78,13,7,29,20,14.014931157880758,104.22878255494744,0,
7469,10,96,27,7,25,25,13.807420327248904,107.6508247983215,0,
7470,1,70,13,7,43,15,13.892580616183535,106.80838472486211,0,
7471,3,96,14,7,48,25,14.05778079693331,106.77820133131526,0,
7472,5,74,24,7,43,15,14.051043432302405,106.08775620393108,0,
7473,1,74,22,7,43,11,13.89850949705873,105.90153544553043,0,
7474,5,95,2,7,67,25,13.153087474295473,104.61901071437457,0,
7475,5,93,30,7,58,14,11.384394511390465,104.24117930586847,0,
7476,1,92,9,7,48,5,14.471454985270837,104.65458399962621,0,
7477,0,66,14,7,36,15,13.41961761909405,105.7371437485342,0,
7478,1,74,16,7,48,0,13.748670507667418,105.42183508380371,0,
7479,7,82,21,7,31,18,12.789000289641402,102.10004482613884,0,
7480,0,78,16,7,40,18,13.693693612279239,104.83245042588443,0,
7481,5,69,8,7,37,10,13.259807330048998,104.4856108946809,0,
7482,14,82,21,7,35,25,12.259443429652318,102.35983760630994,0,
7483,1,92,23,7,28,21,11.626939638103021,103.78788941349525,0,
7484,5,71,14,7,33,18,13.937855706503212,105.7568168532567,0,
7485,10,100,25,7,42,36,11.033782055998199,103.33217406985487,0,
7486,3,85,11,7,52,11,13.805803359737487,104.39775565989275,0,
7487,11,78,16,7,27,18,12.343795234831244,107.17166342576526,0,
7488,1,70,8,7,40,5,13.18919974871712,104.65835692381957,0,
7489,0,85,17,7,31,47,13.179767438233855,103.47069428666809,0,
7490,7,88,20,7,20,28,13.9303098581166,103.84556125473655,0,
7491,0,66,23,7,47,15,12.93075444147563,105.8287719075157,0,
7492,5,90,12,7,40,36,12.54483819541743,107.395074436929,0,
7493,3,78,35,7,72,28,11.04590931233383,104.20722298812827,0,
7494,5,93,10,7,45,15,11.519680793179024,103.95820999136676,0,
7495,1,65,27,7,43,34,12.885748845741189,104.41796775378573,0,
7496,10,68,35,7,48,20,12.168354259842491,106.03008436268978,0,
7497,7,62,5,7,40,30,13.628475922652084,104.73165945100477,0,
7498,3,95,1,7,42,28,12.70303151695106,105.42264356755943,0,
7499,3,67,10,7,39,3,13.820895056510713,105.93441378492967,0,
7500,0,91,39,7,46,21,13.136109315425594,102.16526251576686,0,
7501,7,73,21,7,35,15,13.531727366552298,105.7670576474958,0,
7502,7,88,4,7,42,10,11.848464187167156,106.20983725104468,0,
7503,7,91,2,7,39,23,12.008004981626971,104.3045105333998,0,
7504,14,85,14,7,43,11,11.678682598468367,106.52918833455375,0,
7505,3,83,30,7,38,23,12.86445877350753,103.83936287927604,0,
7506,1,79,15,7,32,11,12.855026463024265,106.3809663126719,0,
7507,1,83,52,7,52,21,11.940092346147456,104.20587551520207,0,
7508,3,90,17,7,31,18,14.209775743006512,106.4399856268394,0,
7509,5,70,20,7,42,31,12.428147040010163,107.3347076498353,0,
7510,5,81,14,7,32,40,14.381982782972427,104.63949230285279,0,
7511,3,74,10,7,30,10,12.577177545645771,105.93791721453779,0,
7512,10,84,7,7,41,3,12.31495931421097,102.53689554881244,0,
7513,7,73,13,7,33,7,12.035762923906294,106.80784573569163,0,
7514,5,79,15,7,39,5,12.323044151768055,106.11847858664841,0,
7515,5,79,26,7,44,10,12.678777004279805,107.06386559166937,0,
7516,14,66,36,7,56,20,11.962190902136822,107.36785548381978,0,
7517,10,91,25,7,28,30,10.54572736213549,103.71027497294621,0,
7518,1,96,5,7,42,28,11.332921045610352,103.21278796859367,0,
7519,1,97,8,7,50,14,11.03432104516867,104.32014121934371,0,
7520,0,87,13,7,33,18,14.664143613714701,106.95310331713584,0,
7521,3,87,28,7,29,43,13.017531697921678,104.58289843995244,0,
7522,3,77,6,7,42,15,13.204291445490346,105.97591595105659,0,
7523,3,74,12,7,49,21,10.710927542885262,103.801094648172,0,
7524,0,92,23,7,30,15,14.419442530320255,105.98912118573334,0,
7525,5,79,6,7,40,18,12.574752094378642,105.38680078772255,0,
7526,5,95,3,7,51,14,12.392573754758988,102.83684302218425,0,
7527,1,70,9,7,60,23,13.267622673020847,107.34009754154009,0,
7528,1,74,16,7,37,0,12.614906787578835,105.50187497561991,0,
7529,5,72,10,7,48,10,12.341639278149355,105.51184627527378,0,
7530,5,89,9,7,43,18,13.121556607822841,104.90117154512056,0,
7531,7,90,14,7,13,46,13.395363106422794,103.22707118161138,0,
7532,5,67,15,7,54,20,12.991121228568533,105.01705421677364,0,
7533,3,60,15,7,43,23,12.600354079976082,104.1762311108257,0,
7534,1,82,11,7,33,15,12.542412744150301,106.51032371358697,0,
7535,3,65,4,7,50,23,12.356191985752108,106.41249717914495,0,
7536,5,71,12,7,33,21,13.299962023249188,107.58048671157393,0,
7537,3,95,10,7,47,10,12.621374657624504,105.59970151006193,0,
7538,3,78,16,7,32,10,13.352782961955478,105.90530836972378,0,
7539,3,85,34,7,45,15,12.337596859370809,102.4423029493933,0,
7540,5,83,36,7,37,37,12.22063620937831,102.81097154200124,0,
7541,0,79,42,7,57,5,13.652191446152868,106.97304591644358,0,
7542,3,76,13,7,35,7,13.902012926666801,104.50366703189196,0,
7543,3,78,16,7,30,11,12.620296679283559,105.21243779107245,0,
7544,3,96,6,7,75,21,13.206716896757472,105.11461125663043,0,
7545,1,85,11,7,44,30,12.056244512384243,103.24593580257816,0,
7546,3,89,10,7,44,1,13.987712204771904,104.49881612935765,0,
7547,3,69,20,7,43,14,13.46893512819227,104.91060385560395,0,
7548,1,68,1,7,45,3,13.521486572313323,107.08569465307379,0,
7549,3,75,17,7,36,30,11.96838927759725,105.62449501190399,0,
7550,10,79,4,7,33,14,11.141310395507436,104.17111071370614,0,
7551,3,72,5,7,40,3,12.71461978411622,105.80236143816221,0,
7552,1,73,8,7,30,14,12.751271047708338,104.36191288005587,0,
7553,1,71,30,7,37,20,11.28683747153497,106.24029013917676,0,
7554,3,76,10,7,50,14,13.667283142926093,106.13033634839896,0,
7555,1,67,25,7,72,15,12.778759495402428,103.04516233657456,0,
7556,18,87,8,7,42,21,12.939378268203187,102.46089807577484,0,
7557,1,77,20,7,39,5,13.498310037983012,104.41796775378573,0,
7558,11,80,32,7,44,37,10.73599053931223,103.74935168780597,0,
7559,5,82,22,7,52,23,10.864808951055121,104.25303706761902,0,
7560,7,69,37,7,56,30,10.304260213763879,103.94958616463909,0,
7561,5,91,9,7,25,54,11.322141262200905,103.49845222894778,0,
7562,0,86,18,7,44,10,11.695660757338242,104.09295728398662,0,
7563,5,72,12,7,30,15,13.338499748937961,104.9170717256497,0,
7564,3,70,20,7,48,10,13.968578089220136,106.0295453735193,0,
7565,3,70,15,7,53,23,12.400928086901313,104.68719284444022,0,
7566,0,74,15,7,39,3,14.647973938600531,106.34754898410218,0,
7567,10,66,26,7,42,20,13.643298124840074,105.8654231711083,0,
7568,11,85,17,7,40,20,14.390876104285221,103.86253941360665,0,
7569,7,70,19,7,45,25,13.704473395688685,102.31806594559778,0,
7570,3,74,29,7,55,10,13.721990543729037,106.63914212533156,0,
7571,14,77,23,7,24,40,13.631170868504446,104.73085096724905,0,
7572,11,64,13,7,27,31,11.811004439819325,106.69196306403855,0,
7573,3,77,7,7,25,25,12.00719649787126,107.42552732506108,0,
7574,3,68,12,7,35,14,12.580950469839077,106.6617796704917,0,
7575,0,92,28,7,29,40,12.398772130219424,104.89146974005193,0,
7576,5,79,29,7,40,11,12.73564036176464,102.43664356310326,0,
7577,5,73,11,7,38,18,14.282000291849807,104.97959446942532,0,
7578,1,65,28,7,53,14,12.915662744702404,106.87872281160968,0,
7579,5,80,19,7,30,37,14.366621591613965,104.26624230229577,0,
7580,1,90,10,7,44,10,13.636021771038697,104.39586919779607,0,
7581,11,76,31,7,48,14,10.728444690925617,103.73749392605542,0,
7582,5,89,15,7,50,36,13.172221589847242,103.55208165141049,0,
7583,18,70,29,7,43,30,13.014028268313607,103.24000692170289,0,
7584,5,86,22,7,84,25,10.23769505121054,104.02046324055713,0,
7585,1,98,3,7,45,15,10.691793427333497,104.13769338513642,0,
7586,3,78,23,7,44,10,13.519061121046198,105.65548688920656,0,
7587,0,69,25,7,43,10,14.010080255346507,106.02711992225214,0,
7588,14,95,12,7,50,20,10.7268277234142,104.13984934181833,0,
7589,3,79,29,7,43,23,12.298520144511567,107.55488472597615,0,
7590,3,72,38,7,66,31,11.038363463947217,103.42272425049542,0,
7591,0,71,13,7,35,1,13.800413468032763,106.12440746752368,0,
7592,5,88,23,7,19,40,13.415036211145035,103.55019518931381,0,
7593,0,60,21,7,63,18,13.647340543618617,106.14435006683142,0,
7594,3,87,20,7,25,21,11.96623332091536,103.9137433848022,0,
7595,5,56,25,7,63,28,13.270587113458445,104.2549235297157,0,
7596,11,100,0,7,60,34,10.589924474114223,105.97079555393704,15,
7597,21,70,11,7,28,20,13.276785488918877,104.8071179348719,0,
7598,1,78,20,7,33,15,13.684530796381209,104.85212353060693,0,
7599,1,79,12,7,32,14,13.799065995106583,105.9311798499068,0,
7600,3,83,22,7,21,34,11.116247399080468,103.13786847389703,0,
7601,5,69,30,7,53,10,14.104672854764404,103.69949518953662,0,
7602,0,77,17,7,34,25,13.054182961513797,105.95866829760125,0,
7603,1,70,10,7,30,11,12.673656607160321,106.91995548315136,0,
7604,3,76,19,7,37,7,13.721182059973328,105.3762904988982,0,
7605,1,82,24,7,35,23,12.98357538018192,104.89066125629621,0,
7606,3,86,13,7,33,25,13.394554622667085,103.25590710223203,0,
7607,11,72,10,7,45,7,11.872988194423645,104.55621847601371,0,
7608,5,71,35,7,37,28,12.381254982179069,103.24324085672576,0,
7609,1,74,18,7,25,30,12.898415091247289,104.84403869304974,0,
7610,1,94,2,7,42,18,12.414402816163122,107.66537750592444,0,
7611,1,88,17,7,21,41,13.228545958161602,103.49548778851015,0,
7612,1,84,22,7,53,21,10.661071044616573,103.94069284332618,0,
7613,11,83,20,7,40,18,11.841726822536248,106.5146356269508,0,
7614,3,85,13,7,38,15,13.678601915506013,104.15413255483604,0,
7615,3,92,25,7,33,21,14.170699028147267,107.59989032171119,0,
7616,10,80,21,7,42,3,13.45060949639621,104.8424217255383,0,
7617,0,91,19,7,38,5,13.752982421031197,105.42614699716755,0,
7618,3,73,11,7,36,7,12.68012447720599,106.66501360551457,0,
7619,3,93,32,7,49,34,12.2257566064978,106.7310397788983,0,
7620,7,83,17,7,45,5,12.898954080417761,106.04436757570748,0,
7621,3,81,20,7,45,7,12.739413285957946,102.68889049488764,0,
7622,14,96,20,7,47,18,13.654347402834757,107.28808508658882,0,
7623,3,94,19,7,57,11,14.0316398221654,106.93962858787386,0,
7624,3,88,9,7,46,7,13.823590002363074,105.19060872966803,0,
7625,5,66,0,7,33,21,12.365354801650138,106.07589844218053,0,
7626,5,89,21,7,28,43,12.849097582149069,103.64586576707391,0,
7627,3,97,1,7,44,14,12.733753899667986,102.72284681262785,0,
7628,10,91,20,7,31,28,11.983480974370476,104.12098472085155,0,
7629,3,79,38,7,34,37,12.199346137144655,107.56593400397098,0,
7630,1,66,9,7,57,23,10.96775588261534,103.30468562216042,0,
7631,3,76,11,7,42,10,12.611133863385529,106.70328183661861,0,
7632,3,84,33,7,48,15,10.62819270521776,105.7643627016434,0,
7633,5,89,22,7,49,1,13.584009316088116,104.3716146851245,0,
7634,1,96,5,7,44,14,10.96344396925156,104.12394916128919,0,
7635,11,77,19,7,25,30,11.778665089590984,106.70948021207913,0,
7636,7,94,7,7,53,5,11.370380792958183,106.11524465162553,0,
7637,3,77,27,7,32,31,12.614637292993596,102.94275439418347,0,
7638,3,76,16,7,30,10,12.414133321577882,104.11478634539104,0,
7639,1,70,6,7,32,11,14.2908936131626,104.60823093096498,0,
7640,3,70,13,7,31,11,13.981783323896709,106.66151017590646,0,
7641,1,92,3,7,45,11,14.051582421472878,104.13769338513642,0,
7642,3,67,17,7,38,20,13.812810218953627,104.56807623776426,0,
7643,1,75,15,7,38,0,14.075028450388425,105.66384122134899,0,
7644,0,90,3,7,34,34,14.395188017649,104.25330656220426,0,
7645,1,72,19,7,38,11,13.71821761953573,104.33199898109426,0,
7646,1,84,23,7,50,34,12.924825560600434,103.49737425060682,0,
7647,10,89,5,7,56,36,11.478987110808358,103.75204663365837,0,
7648,0,86,22,7,38,14,12.299867617437744,105.85626035521015,0,
7649,1,73,14,7,40,0,13.534152817819423,107.48508562839906,0,
7650,1,71,18,7,32,15,13.930848847287072,103.67389320393885,0,
7651,14,74,11,7,23,20,13.97962736721482,103.79866919690484,0,
7652,3,94,10,7,66,15,13.759989280247337,105.68135836938957,0,
7653,5,90,6,7,17,46,13.241481698252938,103.29040240914271,0,
7654,11,100,14,7,37,37,11.440718879704821,103.02656721019302,0,
7655,3,72,19,7,25,25,14.312183685396258,103.03950295028453,0,
7656,0,70,16,7,38,7,13.262232781316124,106.3680305725804,0,
7657,3,69,17,7,42,11,13.458155344782822,104.65458399962621,0,
7658,3,85,5,7,41,11,10.590463463284696,104.12502713963015,0,
7659,5,95,1,7,57,18,12.787383322129985,105.35176649164138,0,
7660,0,93,2,7,31,34,11.027044691367298,103.67119825808645,0,
7661,1,75,11,7,42,7,13.876410941069365,104.22015872821977,0,
7662,1,80,13,7,42,5,14.277418883900792,105.18009844084368,0,
7663,3,72,15,7,39,11,13.902282421252037,105.33613580569748,0,
7664,3,95,15,7,30,28,13.599640002031814,105.83038887502714,0,
7665,1,86,21,7,34,31,13.688303720574515,106.11847858664841,0,
7666,3,90,5,7,57,21,11.136728987558417,103.42488020717734,0,
7667,1,67,16,7,37,15,13.636291265623933,106.1279108971318,0,
7668,3,82,15,7,56,11,12.368588736672972,105.84898400140868,0,
7669,1,96,2,7,37,23,12.805439459340809,102.62690674028251,0,
7670,0,93,0,7,98,11,10.81603043112737,105.83874320716957,25,
7671,10,92,23,7,27,28,12.250011119169056,107.55865765016951,0,
7672,5,64,25,7,50,31,11.041058409799579,104.18404645379765,0,
7673,7,87,10,7,39,15,12.456174476874725,104.41527280793333,0,
7674,5,92,10,7,25,34,11.360409493304441,104.08298598433275,0,
7675,3,69,14,7,43,7,13.981783323896709,104.57346612946905,0,
7676,7,61,22,7,46,25,12.565589278480612,106.84773093430711,0,
7677,1,83,4,7,41,25,12.096399205584436,103.91994176026272,0,
7678,1,73,34,7,53,11,11.19520931255467,104.00914446797707,0,
7679,15,98,5,7,41,20,12.33355444059227,107.56377804728906,0,
7680,1,95,4,7,37,25,13.484565814135967,107.12396288417783,0,
7681,0,81,13,7,42,1,13.645993070692436,106.76445710746803,0,
7682,1,80,14,7,30,18,14.144019064208885,106.01580114967207,0,
7683,0,77,21,7,44,5,12.683088917643584,107.14660042933797,0,
7684,5,79,14,7,42,21,14.282000291849807,105.30649140132111,0,
7685,0,88,36,7,32,31,11.498390720945363,103.28231757158552,0,
7686,7,71,21,7,31,28,11.694852273582537,103.44778724692272,0,
7687,3,89,20,7,40,1,12.31711527089286,105.19006974049755,0,
7688,0,67,13,7,39,11,13.023999567967346,107.6793912243569,0,
7689,1,96,4,7,38,21,12.411977364895993,104.13257298801686,0,
7690,1,73,18,7,51,3,13.985556248090015,102.41616197462504,0,
7691,7,71,12,7,51,14,14.204655345887025,104.72222714052138,0,
7692,1,92,13,7,39,36,13.318018160460012,103.70704103792333,0,
7693,1,86,18,7,23,43,12.77714252789101,103.80890999114395,0,
7694,1,75,36,7,49,18,13.270856608043681,102.03213219065843,0,
7695,5,80,13,7,36,7,14.433456248752536,105.00573544419358,0,
7696,1,74,5,7,34,10,13.51960011021667,107.53844555627653,0,
7697,3,66,20,7,60,18,13.746514550985529,107.42013743335629,0,
7698,5,90,24,7,46,23,10.714700467078568,104.20560602061683,0,
7699,5,74,19,7,40,1,12.479351011205036,107.59288346249495,0,
7700,3,95,41,7,79,23,13.18919974871712,105.30703039049159,0,
7701,1,81,21,7,33,15,11.645265269899081,105.84682804472676,0,
7702,5,74,12,7,48,23,12.349185126535968,107.68532010523218,0,
7703,5,77,29,7,46,10,13.695310579790656,104.83325890964015,0,
7704,3,75,10,7,29,20,13.633326825186336,106.68091378604372,0,
7705,14,90,25,7,29,18,12.084002454663572,107.56835945523814,0,
7706,1,79,21,7,44,3,14.06829108575752,106.55317335264009,0,
7707,10,96,38,7,28,37,11.068546857493669,103.09879175903727,0,
7708,5,91,31,7,47,28,12.552923032974515,104.509326418182,0,
7709,1,62,24,7,68,11,12.353497039899747,105.84601956097104,0,
7710,3,82,21,7,52,18,12.335710397274159,105.77541197963824,0,
7711,3,82,19,7,48,7,13.406412384417477,104.65135006460333,0,
7712,1,74,13,7,34,11,13.801760940958944,105.63931721409217,0,
7713,14,74,24,7,29,36,13.307777366221037,104.39074880067652,0,
7714,3,73,9,7,36,5,12.412785848651705,106.83775963465324,0,
7715,3,73,16,7,27,28,14.398152458086598,104.84269122012354,0,
7716,0,85,23,7,58,18,11.083908048852127,104.1314950096759,0,
7717,3,75,26,7,44,7,12.324122130109,104.53411992002405,0,
7718,3,67,7,7,25,14,12.306604982068652,105.55253995764498,0,
7719,1,67,21,7,35,21,13.415575200315507,104.62520908983508,0,
7720,1,96,2,7,42,15,13.420695597434994,106.22546793698858,0,
7721,3,73,14,7,36,21,13.571612565167252,103.74530926902737,0,
7722,0,78,16,7,40,1,14.106559316861057,106.03466577063885,0,
7723,15,82,10,7,43,41,11.33723295897413,104.07840457638368,0,
7724,1,87,30,7,46,10,11.988062382319495,104.14173580391501,0,
7725,15,71,26,7,53,20,12.544299206246958,102.5536042130973,0,
7726,5,84,36,7,40,30,14.706993252767253,107.12746631378594,0,
7727,3,64,2,7,44,23,12.493095235052085,102.85112623520196,0,
7728,3,86,23,7,39,3,13.822242529436894,105.37709898265392,0,
7729,3,78,22,7,49,21,13.485643792476912,106.35832876751176,0,
7730,10,77,16,7,54,15,12.8962591345654,102.4369130576885,0,
7731,7,77,21,7,34,20,12.337596859370809,102.63822551286258,0,
7732,1,56,0,7,50,28,12.518697220649518,103.22329825741802,0,
7733,1,89,19,7,34,20,13.927614912264238,107.02829230641773,0,
7734,3,72,23,7,37,10,13.951060941179785,104.99145223117587,0,
7735,3,84,7,7,40,5,14.425371411195451,103.70731053250857,0,
7736,0,92,43,7,70,20,13.806072854322723,106.92318941817423,0,
7737,14,79,8,7,42,14,13.186235308279523,102.32615078315497,0,
7738,1,72,10,7,31,15,13.589668702378075,106.1605197419458,0,
7739,3,59,15,7,59,15,13.82035606734024,107.28296468946927,0,
7740,3,69,20,7,41,11,13.701778449836324,104.469980208737,0,
7741,3,85,10,7,34,14,14.101169425156334,104.14389176059693,0,
7742,5,94,5,7,38,23,13.314784225437178,106.21118472397087,0,
7743,0,58,20,7,63,28,14.22675390187639,104.4686327358108,0,
7744,3,82,45,7,45,31,10.162506061929651,104.04256179654679,0,
7745,3,88,22,7,45,5,14.311644696225786,103.83828490093508,0,
7746,1,77,17,7,43,31,12.529477004058965,104.71522028130515,0,
7747,1,67,10,7,39,5,12.585531877788089,106.74235855147838,0,
7748,1,94,28,7,40,20,14.023554984608316,107.3503383357792,0,
7749,3,78,14,7,39,14,13.446028088447195,104.55594898142847,0,
7750,1,87,12,7,33,15,12.6526360295119,107.15199032104276,0,
7751,0,95,15,7,25,30,14.789728090434759,106.6957359882319,0,
7752,10,87,20,7,27,21,13.90767231295676,103.84017136303176,0,
7753,5,88,9,7,45,14,12.407665451532214,107.05982317289077,0,
7754,5,90,24,7,56,15,13.704473395688685,105.8457500663858,0,
7755,3,75,25,7,32,20,13.417731156997396,105.7250164921984,0,
7756,5,71,21,7,40,14,13.445758593861958,102.3045912163358,0,
7757,0,54,13,7,65,20,12.754504982731172,102.81959536872891,0,
7758,0,90,17,7,44,1,14.359614732397825,103.7447702798569,0,
7759,3,91,29,7,14,47,13.395902095593266,103.42110728298398,0,
7760,5,87,11,7,42,20,13.821164551095949,105.59646757503906,0,
7761,5,88,22,7,39,10,10.16169757817394,103.9795000636007,0,
7762,3,76,41,7,53,18,12.582297942765255,103.03276558565354,0,
7763,5,85,13,7,31,20,12.226295595668272,103.04354536906312,0,
7764,10,88,14,7,26,31,11.331034583513702,103.98057804194165,0,
7765,15,76,36,7,42,21,12.624608592647338,102.26820944732843,0,
7766,1,92,29,7,32,28,13.56891761931489,106.84638346138091,0,
7767,0,85,10,7,53,5,13.667013648340857,105.72663345970984,0,
7768,1,85,21,7,32,20,14.403542349791321,105.10032804361272,0,
7769,3,75,17,7,40,7,13.985286753504779,105.77568147422348,0,
7770,3,86,5,7,33,20,12.576369061890059,105.61075078805676,0,
7771,1,86,23,7,41,7,12.77013566867487,102.99611432206093,0,
7772,10,72,18,7,71,23,11.637449926927228,104.16167840322275,0,
7773,5,96,7,7,49,40,12.754504982731172,102.99530583830521,0,
7774,1,71,2,7,38,3,11.061270503692288,104.16060042488179,0,
7775,3,96,22,7,57,20,13.994449569402809,103.94608273503097,0,
7776,1,91,5,7,34,21,12.915662744702404,102.44661486275713,0,
7777,0,95,8,7,33,37,13.863744695563264,106.41653959792355,0,
7778,1,90,7,7,33,23,13.85350390132429,105.9020744347009,0,
7779,5,58,13,7,80,30,12.32627808679089,105.94169013873115,0,
7780,18,77,38,7,35,30,10.913856965568105,105.06744970421347,0,
7781,1,86,19,7,52,15,12.648593610733354,105.30137100420156,0,
7782,1,90,15,7,12,54,13.309124839147218,103.47069428666809,0,
7783,1,81,11,7,44,3,13.899856969984912,106.16483165530964,0,
7784,3,84,16,7,33,10,14.485199209117882,104.36433833132303,0,
7785,1,96,0,7,37,31,10.703651189083889,103.65745403423922,0,
7786,1,83,19,7,32,28,13.114280254021464,103.60867551431083,0,
7787,10,68,28,7,42,18,12.337327364785576,104.35787046127727,0,
7788,5,88,11,7,29,47,12.428147040010163,104.73085096724905,0,
7789,3,88,5,7,58,10,12.648863105318593,105.56116378437265,0,
7790,1,96,1,7,38,21,12.47153566823319,107.12611884085975,0,
7791,7,86,31,7,44,40,13.32664198718757,103.7143173917248,0,
7792,1,66,15,7,44,10,13.925458955582348,106.07482046383957,0,
7793,5,94,16,7,82,31,14.008193793249854,104.0487601720073,0,
7794,1,79,12,7,44,3,14.078262385411259,103.65880150716542,0,
7795,14,60,18,7,60,23,12.440543790931027,104.23578941416368,0,
7796,7,85,30,7,55,14,14.37686238585294,106.91645205354324,0,
7797,1,72,12,7,32,30,11.875952634861246,105.32589501145837,0,
7798,3,95,9,7,32,28,11.699703176116788,102.92847118116576,0,
7799,11,76,14,7,35,31,11.19520931255467,103.51381342030645,0,
7800,1,73,16,7,36,5,13.948096500742187,104.62305313315316,0,
7801,7,74,10,7,42,14,12.988965271886643,102.3792412164472,0,
7802,1,84,12,7,25,25,14.189294154528563,104.4556969957193,0,
7803,7,67,18,7,57,21,13.720912565388092,105.20300548058906,0,
7804,5,81,0,7,78,34,13.557329352149734,106.93935909328862,0,
7805,5,93,20,7,21,50,13.130180434550399,103.5609749727234,0,
7806,3,87,9,7,35,21,13.638986211476295,106.19258959758933,0,
7807,3,79,32,7,29,40,13.068466174531315,103.55747154311528,0,
7808,1,72,14,7,31,10,10.92894866234133,103.83585944966792,0,
7809,0,85,17,7,51,28,13.63224884684539,104.41069139998426,0,
7810,21,97,40,7,44,21,12.275343610181256,107.63169068276947,0,
7811,5,98,4,7,44,20,12.305527003727708,107.68585909440266,0,
7812,3,78,28,7,47,3,13.668091626681802,106.2588852655583,0,
7813,3,69,22,7,37,15,13.744628088888875,104.20910945022494,0,
7814,7,86,19,7,53,20,12.321157689671406,104.56753724859378,0,
7815,0,89,10,7,34,18,13.6330573306011,105.8708130628131,0,
7816,3,61,11,7,74,21,10.773719781245294,104.17057172453566,0,
7817,5,92,20,7,38,10,10.929487651511803,104.14173580391501,0,
7818,7,95,18,7,50,21,12.377482057985763,107.5796782278182,0,
7819,5,87,8,7,36,18,14.329431338851373,103.9164383306546,0,
7820,5,69,4,7,72,23,12.20958693138363,106.37395945345567,0,
7821,3,94,5,7,45,20,12.176169602814344,103.1241242500498,0,
7822,0,76,7,7,53,11,12.662068339995162,105.28035042655286,0,
7823,3,89,16,7,40,7,12.615176282164068,103.2408154054586,0,
7824,3,83,15,7,33,10,13.869943071023696,104.29049681496734,0,
7825,7,76,21,7,50,14,12.336249386444631,105.78996468724118,0,
7826,3,78,24,7,33,20,14.284695237702168,107.36165710835927,0,
7827,3,83,13,7,25,21,14.391415093455693,106.33838616820402,0,
7828,1,88,13,7,51,14,13.431744875429677,104.32607010021898,0,
7829,1,90,20,7,40,5,14.478461844486977,107.53898454544701,0,
7830,1,82,21,7,45,1,13.87883639233649,107.02101595261625,0,
7831,3,80,27,7,39,23,13.224773033968296,103.97976955818594,6,
7832,3,91,3,7,32,25,11.838762382098654,103.20578110937744,0,
7833,3,71,15,7,39,5,12.261329891748975,102.55037027807442,0,
7834,7,73,29,7,36,31,12.1087959565053,107.53817606169129,0,
7835,1,78,12,7,36,7,12.490939278370195,106.9792442919041,0,
7836,1,68,24,7,53,21,13.208064369683653,106.1516264206329,0,
7837,5,90,13,7,21,37,12.04196129936673,107.52038941906547,0,
7838,1,74,22,7,41,23,13.6457235761072,106.2710125218941,0,
7839,1,94,19,7,39,30,11.21757736312927,103.55450710267765,0,
7840,7,73,9,7,30,18,12.31495931421097,104.463242844106,0,
7841,5,62,2,7,45,37,13.265197221753722,103.55127316765477,0,
7842,1,72,23,7,31,20,13.69153765559735,106.1998659513908,0,
7843,5,90,19,7,29,25,11.017342886298795,104.22635710368029,0,
7844,5,93,8,7,42,18,12.851253538830958,102.41939590964792,0,
7845,1,90,20,7,45,14,12.619218700942614,103.23138309497521,0,
7846,1,72,13,7,22,20,13.422582059531647,103.89326179632398,0,
7847,5,87,32,7,45,20,14.120303540708102,104.90251901804676,0,
7848,3,90,15,7,50,41,12.639700289420563,104.5106738911082,0,
7849,3,71,18,7,40,10,12.916471228458112,105.8667706440345,0,
7850,0,75,4,7,43,34,11.907214006748642,105.46711017412399,0,
7851,3,75,14,7,32,15,13.876141446484128,105.82958039127142,0,
